LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,account_id,current_limit_inr,current_balance_inr,income_inr,total_monthly_obligation_inr,debt_to_income,delinquency_count,utilization,credit_lines,credit_age_months,region,source_dataset,source_name,missing_model_fields,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks
154362.22080898375,0,0,0,0,0,0,49928.96441427664,61616.0126997966,58348.21747637396,57840.378640465446,78316.56736466274,70246.79451063724,7483.731000148159,9163.34267715701,8779.969803087895,2131.592920245547,16784.414849292396,9215.472246123967,LIQ-000501,154362.22080898375,49928.96441427664,584703.4239257809,18028.35557104491,0.37,0.0,0.3234532656540454,5,112,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,154362.22080898375,0.0899439705353924,Moderate,132950.4775783473,132950.4775783473,7772.7609946825905,7772.7609946825905,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
84696.91680074864,0,-1,-1,-1,0,0,54525.91341021845,64539.325457093306,66221.09026655709,69950.21579647437,71876.2154431909,73430.63993395827,3210.5540139266377,11160.136134272,3319.039898467934,13307.830048495083,9366.018346466943,4256.295370778609,LIQ-000502,84696.91680074864,54525.91341021845,381752.0955714255,12088.816359761808,0.38,0.0,0.6437768394626673,6,129,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,93166.60848082352,0.15254212091637911,High,79455.34037679946,86453.60150304883,7878.185990486373,8572.080227187445,401.91486894121067,0.05743067623379919,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
685633.3064748953,0,0,0,0,0,0,559166.6056188423,572685.5892222454,593755.598515389,651095.843244214,615573.3544353452,629417.5328680451,35357.6163718513,102561.58081939549,72451.71589743234,125487.69842021464,91204.20413997644,106098.54491382746,LIQ-000503,685633.3064748953,559166.6056188423,3778165.3777905395,122790.37477819253,0.39,0.0,0.8155476117310184,7,146,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 20%,0.2,822759.9677698744,0.13676098132490203,Moderate,662664.4863178805,774886.270671369,58907.31953469704,68883.23441493655,10192.41477165496,0.09082385234180347,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
145483.0697959956,1,-1,0,-1,0,2,49437.82280294117,57666.60837660382,62749.732861356424,71134.55568638588,76876.75846478631,74950.6935275322,5104.4692779549205,6989.780996901247,9297.786898477687,13193.143782884285,15275.532765352606,4602.511000635495,LIQ-000504,145483.0697959956,49437.82280294117,567012.2663992144,18900.408879973813,0.4,2.0,0.33981839173634165,8,163,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,145483.0697959956,0.47618385961859316,Very high,144339.35625331887,144339.35625331887,44675.846641119526,44675.846641119526,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
244271.82702622635,0,0,0,0,0,0,103578.91194263092,84089.27740809474,86124.48178945157,97093.96052759116,117722.44692199236,115392.69573758292,15560.54947542085,10052.064566274395,4154.687707909443,7499.453132783985,15273.741346244653,12577.280563633993,LIQ-000505,244271.82702622635,103578.91194263092,846723.4920320126,28929.719311093766,0.41000000000000003,0.0,0.4240313473870653,1,180,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,268699.009728849,0.06797247215971736,Moderate,213880.22088212206,233030.79590718623,9449.678783625757,10295.791536652696,987.4948980571276,0.051564764857697454,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
391518.05252747715,0,0,0,0,0,-1,249387.81169206032,271874.7466442383,314470.55930110207,314972.3187672188,305202.30870953284,310652.87016361207,16904.548522364803,44268.65323199576,15149.181279898048,10639.386654002736,23616.424141475687,41966.01564920051,LIQ-000506,391518.05252747715,249387.81169206032,1549820.1639816952,54243.70573935933,0.42,0.0,0.6369765329647424,2,197,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,430669.8577802249,0.12854915745867018,Moderate,365120.8536730183,397001.1734016924,30508.385771666988,33172.20812807914,3000.365192344387,0.09411339716413719,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
1306649.9534155957,1,-1,2,1,1,0,451202.9498164846,550466.4003495877,577358.0592128122,525327.6486603487,590995.3170128093,742524.9069028521,76934.74745351702,86208.61288988376,54069.28090191409,50330.34832326661,124062.54611118346,42448.42639769597,LIQ-000507,1306649.9534155957,451202.9498164846,4872175.736507274,174586.29722484396,0.43,4.0,0.3453127967724146,3,214,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,1306649.9534155957,0.7081479389881876,Very high,1306649.9534155957,1306649.9534155957,601445.9564686726,601445.9564686726,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
212909.7517741149,0,0,2,0,0,0,99628.98922520122,102692.70839306709,116850.22468267928,109794.3952950059,122404.95964036917,138683.98970016782,15459.497525616152,11136.888450860994,14230.162354666398,17867.88496778854,7735.576239514327,12127.06052641655,LIQ-000508,212909.7517741149,99628.98922520122,825211.6845173277,30257.76176563535,0.44,1.0,0.4679399999061663,4,231,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,212909.7517741149,0.30293743159827125,Very high,201748.05276491726,201748.05276491726,39726.07400746176,39726.07400746176,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
185577.71831105513,2,0,1,0,0,1,96101.02290287394,101141.17065417119,109801.96342434692,130827.56144382698,123159.41459292422,132546.31235126423,20783.98053393492,6665.425543580776,9105.258127992121,23133.547421900483,12288.415849384508,6926.016712466971,LIQ-000509,185577.71831105513,96101.02290287394,760997.1007035715,28537.39127638393,0.45,3.0,0.5178478525196366,5,248,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,185577.71831105513,0.7498253293091155,Very high,185577.71831105513,185577.71831105513,90448.06793426377,90448.06793426377,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
95498.00338148526,0,1,1,1,-1,-1,33396.519621476895,43149.83755245808,46189.748604500885,51417.56479990983,46866.08960067267,54509.11054151306,6306.884287220872,5373.440003569481,7706.966623222958,5096.702308533967,9317.553013819816,8855.31611649812,LIQ-000510,95498.00338148526,33396.519621476895,399822.65752702556,15326.535205202646,0.46,3.0,0.3497090875090658,6,25,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,95498.00338148526,0.19578920331725355,High,86052.03245657886,86052.03245657886,10951.238271027614,10951.238271027614,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
1102101.6211829255,0,0,0,0,0,0,489909.67342572706,565690.5697923654,646276.1497507377,686999.3569887901,665830.3945794543,724899.9488854026,18493.17226966533,108172.32315193456,74950.47241272028,35229.269949984686,73930.66173364628,82797.79326359728,LIQ-000511,1102101.6211829255,489909.67342572706,4219338.661965215,165257.4309269709,0.47,0.0,0.44452314016187483,7,42,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 10%,0.1,1212311.7833012182,0.10166651454669375,Moderate,980173.3450246389,1068433.3081384548,64773.024966148805,70605.52880161973,3673.81665742165,0.04162495119881333,No reported delinquency in the harmonized source fields | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
195802.2105935098,2,0,0,-1,0,0,63250.794094871344,83175.34077789127,90356.38428150385,88967.4964833667,100415.08523675015,124668.65178636146,12248.80453193303,5048.056739784448,11939.542392509295,6150.65364506387,12035.643676236848,16830.498179848837,LIQ-000512,195802.2105935098,63250.794094871344,726938.1020859289,29077.524083437154,0.48000000000000004,1.0,0.32303411643386165,8,59,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Manual review,0.0,195802.2105935098,0.7125379896251625,Very high,195802.2105935098,195802.2105935098,90685.73377530041,90685.73377530041,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
517349.1890717786,0,0,0,0,-1,0,164353.28454840966,214117.10365594976,241909.20640759417,261940.65383752884,252280.64031014938,330464.60163069755,34261.69360403827,22580.843611590695,44079.49259978876,20272.057250532514,29822.277531444608,47552.32825202651,LIQ-000513,517349.1890717786,164353.28454840966,2035912.825169954,83133.10702777312,0.49,0.0,0.31768346799439323,1,76,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,No change,0.0,517349.1890717786,0.1052535562890099,Moderate,447677.25009420654,447677.25009420654,30627.754717364824,30627.754717364824,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
524902.9964768061,0,0,0,0,0,0,362806.90859469166,332478.5540133509,332291.89433973085,337943.5591484556,383236.67095941206,378666.4790497041,14201.446843482425,49715.40368057327,52275.9287286039,69686.58777625843,82795.71170576039,59323.32151153438,LIQ-000514,524902.9964768061,362806.90859469166,2571760.792529186,107156.69968871608,0.5,0.0,0.6911884882156946,2,93,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Increase 20%,0.2,629883.5957721673,0.0865937416582397,Moderate,491397.2278852151,574678.0088039908,27658.75099199385,32346.28737017885,7602.459149993485,0.09128707807637171,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Explicit customer acceptance required before activation,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true, ""within_model_support"": true}"
333481.2251610702,0,0,1,-1,1,0,76247.34587629042,112738.67779384306,129263.49407251025,147339.39331666403,147146.48986125088,160593.89907516207,13424.246713148612,21817.582214948885,24239.04807288755,23140.924564586785,20558.17651727433,12187.330370991505,LIQ-000515,333481.2251610702,76247.34587629042,1261824.1742019192,53627.52740358157,0.51,2.0,0.22864059540222464,3,110,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,333481.2251610702,0.16353244039624357,High,290205.7973558916,290205.7973558916,30847.740468185344,30847.740468185344,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
149513.767514217,1,0,0,0,-1,1,62940.60695879847,51048.35817888416,69728.53508564926,75152.70587801392,80311.02494265302,73059.26077573982,9493.775288609308,8961.170328481341,14247.708348359318,11203.587938580044,15961.85677174528,6950.024595501733,LIQ-000516,149513.767514217,62940.60695879847,626105.5351192289,27131.239855166586,0.52,2.0,0.4209686372381296,4,127,taiwan,taiwan_credit,UCI Default of Credit Card Clients,,Freeze automatic increases,0.0,149513.767514217,0.15707129998021985,High,134669.55681128032,134669.55681128032,13749.269531470116,13749.269531470116,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_rate_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true, ""within_model_support"": true}"
